JSON,CUTOFF,QUERY_ID,QUERY_TEXT,SKIP_TIME_NANO_SECONDS
crossref2_(1.1GB),64,20,$.items[*].reference[*],155804648.6
crossref2_(1.1GB),128,20,$.items[*].reference[*],68803762.6
crossref2_(1.1GB),256,20,$.items[*].reference[*],47095610.4
crossref2_(1.1GB),512,20,$.items[*].reference[*],32293887.4
crossref2_(1.1GB),1024,20,$.items[*].reference[*],14044704
crossref2_(1.1GB),2048,20,$.items[*].reference[*],3446073.4
crossref2_(1.1GB),0,21,$..URL,0
crossref2_(1.1GB),64,21,$..URL,0
crossref2_(1.1GB),128,21,$..URL,0
crossref2_(1.1GB),256,21,$..URL,0
crossref2_(1.1GB),512,21,$..URL,0
crossref2_(1.1GB),1024,21,$..URL,0
crossref2_(1.1GB),2048,21,$..URL,0
crossref4_(2.1GB),0,1,$.items[2].resource.primary.URL,374098996.4
crossref4_(2.1GB),64,1,$.items[2].resource.primary.URL,374098792.2
crossref4_(2.1GB),128,1,$.items[2].resource.primary.URL,374098792.2
crossref4_(2.1GB),256,1,$.items[2].resource.primary.URL,374098792.2
crossref4_(2.1GB),512,1,$.items[2].resource.primary.URL,374098792.2
crossref4_(2.1GB),1024,1,$.items[2].resource.primary.URL,374098792.2
crossref4_(2.1GB),2048,1,$.items[2].resource.primary.URL,374097675.8
crossref4_(2.1GB),0,2,$.items[*].URL,350282465.4
crossref4_(2.1GB),64,2,$.items[*].URL,350282115.8
crossref4_(2.1GB),128,2,$.items[*].URL,350282115.8
crossref4_(2.1GB),256,2,$.items[*].URL,350282115.8
crossref4_(2.1GB),512,2,$.items[*].URL,350282115.8
crossref4_(2.1GB),1024,2,$.items[*].URL,346944735.6
crossref4_(2.1GB),2048,2,$.items[*].URL,291670668.8
crossref4_(2.1GB),0,3,$.items[*].member,382091437.2
crossref4_(2.1GB),64,3,$.items[*].member,380689499.8
crossref4_(2.1GB),128,3,$.items[*].member,347955722
crossref4_(2.1GB),256,3,$.items[*].member,346262334.6
crossref4_(2.1GB),512,3,$.items[*].member,346200473.4
crossref4_(2.1GB),1024,3,$.items[*].member,339387546.2
crossref4_(2.1GB),2048,3,$.items[*].member,279581714.4
crossref4_(2.1GB),0,4,$.items[*].score,382322967
crossref4_(2.1GB),64,4,$.items[*].score,380748528.4
crossref4_(2.1GB),128,4,$.items[*].score,348004880
crossref4_(2.1GB),256,4,$.items[*].score,346317708.4
crossref4_(2.1GB),512,4,$.items[*].score,346263846.6
crossref4_(2.1GB),1024,4,$.items[*].score,338795425.6
crossref4_(2.1GB),2048,4,$.items[*].score,278748480
crossref4_(2.1GB),0,5,$.items[*].resource.primary.URL,372352912.4
crossref4_(2.1GB),64,5,$.items[*].resource.primary.URL,346623872
crossref4_(2.1GB),128,5,$.items[*].resource.primary.URL,346470698.8
crossref4_(2.1GB),256,5,$.items[*].resource.primary.URL,346453677.6
crossref4_(2.1GB),512,5,$.items[*].resource.primary.URL,346449299.8
crossref4_(2.1GB),1024,5,$.items[*].resource.primary.URL,339994386.6
crossref4_(2.1GB),2048,5,$.items[*].resource.primary.URL,280075442.2
crossref4_(2.1GB),0,6,$.items[*].issued,495223196.6
crossref4_(2.1GB),64,6,$.items[*].issued,420335417
crossref4_(2.1GB),128,6,$.items[*].issued,349148187.8
crossref4_(2.1GB),256,6,$.items[*].issued,333171039.2
crossref4_(2.1GB),512,6,$.items[*].issued,328239425.2
crossref4_(2.1GB),1024,6,$.items[*].issued,312330255.2
crossref4_(2.1GB),2048,6,$.items[*].issued,254188132.2
crossref4_(2.1GB),0,7,$.items[*].author[*].given,628530596.6
crossref4_(2.1GB),64,7,$.items[*].author[*].given,523505990
crossref4_(2.1GB),128,7,$.items[*].author[*].given,331628599.4
crossref4_(2.1GB),256,7,$.items[*].author[*].given,296672642.2
crossref4_(2.1GB),512,7,$.items[*].author[*].given,284284622.4
crossref4_(2.1GB),1024,7,$.items[*].author[*].given,261016821.2
crossref4_(2.1GB),2048,7,$.items[*].author[*].given,229731187.4
crossref4_(2.1GB),0,8,$.items[*].author[*].family,622550609
crossref4_(2.1GB),64,8,$.items[*].author[*].family,453901589.6
crossref4_(2.1GB),128,8,$.items[*].author[*].family,328554366.2
crossref4_(2.1GB),256,8,$.items[*].author[*].family,295797749.6
crossref4_(2.1GB),512,8,$.items[*].author[*].family,284383183.2
crossref4_(2.1GB),1024,8,$.items[*].author[*].family,261166966.8
crossref4_(2.1GB),2048,8,$.items[*].author[*].family,229892412.4
crossref4_(2.1GB),0,9,$.items[*].author[*].sequence,613616684.2
crossref4_(2.1GB),64,9,$.items[*].author[*].sequence,448723393.8
crossref4_(2.1GB),128,9,$.items[*].author[*].sequence,322721190.2
crossref4_(2.1GB),256,9,$.items[*].author[*].sequence,293538200.2
crossref4_(2.1GB),512,9,$.items[*].author[*].sequence,282977148.4
crossref4_(2.1GB),1024,9,$.items[*].author[*].sequence,260069567.4
crossref4_(2.1GB),2048,9,$.items[*].author[*].sequence,229128929.6
crossref4_(2.1GB),0,10,$.items[*].author[*],606265783.2
crossref4_(2.1GB),64,10,$.items[*].author[*],444550816.6
crossref4_(2.1GB),128,10,$.items[*].author[*],318059412.6
crossref4_(2.1GB),256,10,$.items[*].author[*],293598118.4
crossref4_(2.1GB),512,10,$.items[*].author[*],283973091.8
crossref4_(2.1GB),1024,10,$.items[*].author[*],260963467.4
crossref4_(2.1GB),2048,10,$.items[*].author[*],229688894.8
crossref4_(2.1GB),0,11,$.items[*].institution[*].name,777735934
crossref4_(2.1GB),64,11,$.items[*].institution[*].name,522797898
crossref4_(2.1GB),128,11,$.items[*].institution[*].name,317254969.4
crossref4_(2.1GB),256,11,$.items[*].institution[*].name,261490399.4
crossref4_(2.1GB),512,11,$.items[*].institution[*].name,224993589.8
crossref4_(2.1GB),1024,11,$.items[*].institution[*].name,200528575.8
crossref4_(2.1GB),2048,11,$.items[*].institution[*].name,188534971.4
crossref4_(2.1GB),0,12,$.items[*].link[*]..URL,702498405
crossref4_(2.1GB),64,12,$.items[*].link[*]..URL,485290810.2
crossref4_(2.1GB),128,12,$.items[*].link[*]..URL,323448554
crossref4_(2.1GB),256,12,$.items[*].link[*]..URL,281059028.4
crossref4_(2.1GB),512,12,$.items[*].link[*]..URL,234794619.8
crossref4_(2.1GB),1024,12,$.items[*].link[*]..URL,207770120.6
crossref4_(2.1GB),2048,12,$.items[*].link[*]..URL,189384031
crossref4_(2.1GB),0,13,$.items[*].assertion[*]..name,769679290.2
crossref4_(2.1GB),64,13,$.items[*].assertion[*]..name,517194930.6
crossref4_(2.1GB),128,13,$.items[*].assertion[*]..name,313386801.8
crossref4_(2.1GB),256,13,$.items[*].assertion[*]..name,255224133.2
crossref4_(2.1GB),512,13,$.items[*].assertion[*]..name,219488177.8
crossref4_(2.1GB),1024,13,$.items[*].assertion[*]..name,199145179.6
crossref4_(2.1GB),2048,13,$.items[*].assertion[*]..name,188028293.8
crossref4_(2.1GB),0,14,$.items[*].reference[*].key,1091966405.6
crossref4_(2.1GB),64,14,$.items[*].reference[*].key,859692540.6
crossref4_(2.1GB),128,14,$.items[*].reference[*].key,563037182
crossref4_(2.1GB),256,14,$.items[*].reference[*].key,289672132.8
crossref4_(2.1GB),512,14,$.items[*].reference[*].key,66427843.8
crossref4_(2.1GB),1024,14,$.items[*].reference[*].key,27826336.4
crossref4_(2.1GB),2048,14,$.items[*].reference[*].key,6094875
crossref4_(2.1GB),0,15,$.items[*].reference[*].author,892407340.2
crossref4_(2.1GB),64,15,$.items[*].reference[*].author,598247414.8
crossref4_(2.1GB),128,15,$.items[*].reference[*].author,372717003.4
crossref4_(2.1GB),256,15,$.items[*].reference[*].author,255325185.8
crossref4_(2.1GB),512,15,$.items[*].reference[*].author,64132013.4
crossref4_(2.1GB),1024,15,$.items[*].reference[*].author,27453353.6
crossref4_(2.1GB),2048,15,$.items[*].reference[*].author,6065673.8
crossref4_(2.1GB),0,16,$.items[*].reference[*].DOI,792999452
crossref4_(2.1GB),64,16,$.items[*].reference[*].DOI,562785670.6
crossref4_(2.1GB),128,16,$.items[*].reference[*].DOI,344928482.2
crossref4_(2.1GB),256,16,$.items[*].reference[*].DOI,168443207.6
crossref4_(2.1GB),512,16,$.items[*].reference[*].DOI,63394439.4
crossref4_(2.1GB),1024,16,$.items[*].reference[*].DOI,27682116.6
crossref4_(2.1GB),2048,16,$.items[*].reference[*].DOI,6070328
crossref4_(2.1GB),0,17,$.items[*].reference[*].year,817468042
crossref4_(2.1GB),64,17,$.items[*].reference[*].year,462227947
crossref4_(2.1GB),128,17,$.items[*].reference[*].year,232966511.8
crossref4_(2.1GB),256,17,$.items[*].reference[*].year,135574165.4
crossref4_(2.1GB),512,17,$.items[*].reference[*].year,62866439.8
crossref4_(2.1GB),1024,17,$.items[*].reference[*].year,27642665.4
crossref4_(2.1GB),2048,17,$.items[*].reference[*].year,6084650
crossref4_(2.1GB),0,18,$.items[*].reference[*].issue,606103563
crossref4_(2.1GB),64,18,$.items[*].reference[*].issue,375847632.4
crossref4_(2.1GB),128,18,$.items[*].reference[*].issue,200216865.8
crossref4_(2.1GB),256,18,$.items[*].reference[*].issue,141192007.8
crossref4_(2.1GB),512,18,$.items[*].reference[*].issue,63049477.4
crossref4_(2.1GB),1024,18,$.items[*].reference[*].issue,27449435.8
crossref4_(2.1GB),2048,18,$.items[*].reference[*].issue,6061316.6
crossref4_(2.1GB),0,19,$.items[*].reference[*].volume,772124866.8
crossref4_(2.1GB),64,19,$.items[*].reference[*].volume,413649488
crossref4_(2.1GB),128,19,$.items[*].reference[*].volume,153259056.4
crossref4_(2.1GB),256,19,$.items[*].reference[*].volume,98943031.8
crossref4_(2.1GB),512,19,$.items[*].reference[*].volume,62277524
crossref4_(2.1GB),1024,19,$.items[*].reference[*].volume,27482640.6
crossref4_(2.1GB),2048,19,$.items[*].reference[*].volume,6051654.2
crossref4_(2.1GB),0,20,$.items[*].reference[*],539884093.4
crossref4_(2.1GB),64,20,$.items[*].reference[*],310023717.4
crossref4_(2.1GB),128,20,$.items[*].reference[*],135872176
crossref4_(2.1GB),256,20,$.items[*].reference[*],91162309
crossref4_(2.1GB),512,20,$.items[*].reference[*],62187332.4
crossref4_(2.1GB),1024,20,$.items[*].reference[*],27485672
crossref4_(2.1GB),2048,20,$.items[*].reference[*],6031131.6
crossref4_(2.1GB),0,21,$..URL,0
crossref4_(2.1GB),64,21,$..URL,0
crossref4_(2.1GB),128,21,$..URL,0
crossref4_(2.1GB),256,21,$..URL,0
crossref4_(2.1GB),512,21,$..URL,0
crossref4_(2.1GB),1024,21,$..URL,0
crossref4_(2.1GB),2048,21,$..URL,0
google_map_large_record_(1.1GB),0,0,$[4000].routes[*].bounds,184082267.4
google_map_large_record_(1.1GB),64,0,$[4000].routes[*].bounds,184082069.6
google_map_large_record_(1.1GB),128,0,$[4000].routes[*].bounds,184081926.4
google_map_large_record_(1.1GB),256,0,$[4000].routes[*].bounds,184081641
google_map_large_record_(1.1GB),512,0,$[4000].routes[*].bounds,184070017.6
google_map_large_record_(1.1GB),1024,0,$[4000].routes[*].bounds,184070017.6
google_map_large_record_(1.1GB),2048,0,$[4000].routes[*].bounds,184069636.6
google_map_large_record_(1.1GB),0,1,$[*].routes[*].legs[*].steps[*].html_instructions,360622998.4
google_map_large_record_(1.1GB),64,1,$[*].routes[*].legs[*].steps[*].html_instructions,358781762
google_map_large_record_(1.1GB),128,1,$[*].routes[*].legs[*].steps[*].html_instructions,357496829
google_map_large_record_(1.1GB),256,1,$[*].routes[*].legs[*].steps[*].html_instructions,356998096.2
google_map_large_record_(1.1GB),512,1,$[*].routes[*].legs[*].steps[*].html_instructions,185266923.8
google_map_large_record_(1.1GB),1024,1,$[*].routes[*].legs[*].steps[*].html_instructions,87327207.2
google_map_large_record_(1.1GB),2048,1,$[*].routes[*].legs[*].steps[*].html_instructions,35400508.4
google_map_large_record_(1.1GB),0,2,$[*].routes[*].legs[*].steps[*].distance.text,465281982.8
google_map_large_record_(1.1GB),64,2,$[*].routes[*].legs[*].steps[*].distance.text,340787420.4
google_map_large_record_(1.1GB),128,2,$[*].routes[*].legs[*].steps[*].distance.text,339510417.8
google_map_large_record_(1.1GB),256,2,$[*].routes[*].legs[*].steps[*].distance.text,322616813.6
google_map_large_record_(1.1GB),512,2,$[*].routes[*].legs[*].steps[*].distance.text,145177855
google_map_large_record_(1.1GB),1024,2,$[*].routes[*].legs[*].steps[*].distance.text,75684834.8
google_map_large_record_(1.1GB),2048,2,$[*].routes[*].legs[*].steps[*].distance.text,31538314.8
google_map_large_record_(1.1GB),0,3,$[*].routes[*].legs[*].steps[*].distance,339799424.2
google_map_large_record_(1.1GB),64,3,$[*].routes[*].legs[*].steps[*].distance,337933638
google_map_large_record_(1.1GB),128,3,$[*].routes[*].legs[*].steps[*].distance,336679788
google_map_large_record_(1.1GB),256,3,$[*].routes[*].legs[*].steps[*].distance,321731759.4
google_map_large_record_(1.1GB),512,3,$[*].routes[*].legs[*].steps[*].distance,144905147
google_map_large_record_(1.1GB),1024,3,$[*].routes[*].legs[*].steps[*].distance,75859074.6
google_map_large_record_(1.1GB),2048,3,$[*].routes[*].legs[*].steps[*].distance,31673379.2
google_map_large_record_(1.1GB),0,4,$[*].routes[*].legs[*].steps[*].maneuver,521386205.4
google_map_large_record_(1.1GB),64,4,$[*].routes[*].legs[*].steps[*].maneuver,303720732
google_map_large_record_(1.1GB),128,4,$[*].routes[*].legs[*].steps[*].maneuver,294896825.2
google_map_large_record_(1.1GB),256,4,$[*].routes[*].legs[*].steps[*].maneuver,225227894.2
google_map_large_record_(1.1GB),512,4,$[*].routes[*].legs[*].steps[*].maneuver,124054074.4
google_map_large_record_(1.1GB),1024,4,$[*].routes[*].legs[*].steps[*].maneuver,68586613
google_map_large_record_(1.1GB),2048,4,$[*].routes[*].legs[*].steps[*].maneuver,29457812
google_map_large_record_(1.1GB),0,5,$[*].routes[*].legs[*].steps[*].start_location,435545257.4
google_map_large_record_(1.1GB),64,5,$[*].routes[*].legs[*].steps[*].start_location,300867654
google_map_large_record_(1.1GB),128,5,$[*].routes[*].legs[*].steps[*].start_location,299603768.8
google_map_large_record_(1.1GB),256,5,$[*].routes[*].legs[*].steps[*].start_location,183684191.6
google_map_large_record_(1.1GB),512,5,$[*].routes[*].legs[*].steps[*].start_location,113414941.2
google_map_large_record_(1.1GB),1024,5,$[*].routes[*].legs[*].steps[*].start_location,65179249
google_map_large_record_(1.1GB),2048,5,$[*].routes[*].legs[*].steps[*].start_location,28511652.6
google_map_large_record_(1.1GB),0,6,$[*].routes[*].legs[*].steps[*].start_location.lat,568036636
google_map_large_record_(1.1GB),64,6,$[*].routes[*].legs[*].steps[*].start_location.lat,306950153.6
google_map_large_record_(1.1GB),128,6,$[*].routes[*].legs[*].steps[*].start_location.lat,305668620.4
google_map_large_record_(1.1GB),256,6,$[*].routes[*].legs[*].steps[*].start_location.lat,187305007.2
google_map_large_record_(1.1GB),512,6,$[*].routes[*].legs[*].steps[*].start_location.lat,115702732.6
google_map_large_record_(1.1GB),1024,6,$[*].routes[*].legs[*].steps[*].start_location.lat,66036336.6
google_map_large_record_(1.1GB),2048,6,$[*].routes[*].legs[*].steps[*].start_location.lat,28672124.8
google_map_large_record_(1.1GB),0,7,$[1:2000].routes[*].legs[*].steps[*].polyline.points,295163468.6
google_map_large_record_(1.1GB),64,7,$[1:2000].routes[*].legs[*].steps[*].polyline.points,180271174.6
google_map_large_record_(1.1GB),128,7,$[1:2000].routes[*].legs[*].steps[*].polyline.points,107249330.2
google_map_large_record_(1.1GB),256,7,$[1:2000].routes[*].legs[*].steps[*].polyline.points,106923114.2
google_map_large_record_(1.1GB),512,7,$[1:2000].routes[*].legs[*].steps[*].polyline.points,106909087.8
google_map_large_record_(1.1GB),1024,7,$[1:2000].routes[*].legs[*].steps[*].polyline.points,106907865.4
google_map_large_record_(1.1GB),2048,7,$[1:2000].routes[*].legs[*].steps[*].polyline.points,106258677.2
google_map_large_record_(1.1GB),0,8,$[*].routes[*].legs[*].steps[*].duration,667062059.8
google_map_large_record_(1.1GB),64,8,$[*].routes[*].legs[*].steps[*].duration,239073248.8
google_map_large_record_(1.1GB),128,8,$[*].routes[*].legs[*].steps[*].duration,167059092.8
google_map_large_record_(1.1GB),256,8,$[*].routes[*].legs[*].steps[*].duration,127196505
google_map_large_record_(1.1GB),512,8,$[*].routes[*].legs[*].steps[*].duration,89613139
google_map_large_record_(1.1GB),1024,8,$[*].routes[*].legs[*].steps[*].duration,55000160
google_map_large_record_(1.1GB),2048,8,$[*].routes[*].legs[*].steps[*].duration,25164959
google_map_large_record_(1.1GB),0,9,$[*].routes[*].legs[*].steps[*].end_location,768958153.4
google_map_large_record_(1.1GB),64,9,$[*].routes[*].legs[*].steps[*].end_location,205137318.4
google_map_large_record_(1.1GB),128,9,$[*].routes[*].legs[*].steps[*].end_location,167661055.8
google_map_large_record_(1.1GB),256,9,$[*].routes[*].legs[*].steps[*].end_location,127580791.4
google_map_large_record_(1.1GB),512,9,$[*].routes[*].legs[*].steps[*].end_location,89814363.2
google_map_large_record_(1.1GB),1024,9,$[*].routes[*].legs[*].steps[*].end_location,55116717.4
google_map_large_record_(1.1GB),2048,9,$[*].routes[*].legs[*].steps[*].end_location,25204461.2
google_map_large_record_(1.1GB),0,10,$[1:3000].routes[*].legs[*].steps[*].polyline.points,354731144.2
google_map_large_record_(1.1GB),64,10,$[1:3000].routes[*].legs[*].steps[*].polyline.points,178345665.6
google_map_large_record_(1.1GB),128,10,$[1:3000].routes[*].legs[*].steps[*].polyline.points,66315344.6
google_map_large_record_(1.1GB),256,10,$[1:3000].routes[*].legs[*].steps[*].polyline.points,65816221.4
google_map_large_record_(1.1GB),512,10,$[1:3000].routes[*].legs[*].steps[*].polyline.points,65800964.6
google_map_large_record_(1.1GB),1024,10,$[1:3000].routes[*].legs[*].steps[*].polyline.points,65797955.8
google_map_large_record_(1.1GB),2048,10,$[1:3000].routes[*].legs[*].steps[*].polyline.points,64828529.8
google_map_large_record_(1.1GB),0,11,$[*].routes[*].legs[*].steps[*],781813280.2
google_map_large_record_(1.1GB),64,11,$[*].routes[*].legs[*].steps[*],200464905.4
google_map_large_record_(1.1GB),128,11,$[*].routes[*].legs[*].steps[*],164603959.8
google_map_large_record_(1.1GB),256,11,$[*].routes[*].legs[*].steps[*],126047682.4
google_map_large_record_(1.1GB),512,11,$[*].routes[*].legs[*].steps[*],89172588.8
google_map_large_record_(1.1GB),1024,11,$[*].routes[*].legs[*].steps[*],54715827.8
google_map_large_record_(1.1GB),2048,11,$[*].routes[*].legs[*].steps[*],25037186.6
google_map_large_record_(1.1GB),0,12,$[1:4000].routes[*].legs[*].steps[*].polyline.points,415273098.2
google_map_large_record_(1.1GB),64,12,$[1:4000].routes[*].legs[*].steps[*].polyline.points,175792426
google_map_large_record_(1.1GB),128,12,$[1:4000].routes[*].legs[*].steps[*].polyline.points,23646638.6
google_map_large_record_(1.1GB),256,12,$[1:4000].routes[*].legs[*].steps[*].polyline.points,22983611.6
google_map_large_record_(1.1GB),512,12,$[1:4000].routes[*].legs[*].steps[*].polyline.points,22967121.8
google_map_large_record_(1.1GB),1024,12,$[1:4000].routes[*].legs[*].steps[*].polyline.points,22963776
google_map_large_record_(1.1GB),2048,12,$[1:4000].routes[*].legs[*].steps[*].polyline.points,21660106.8
google_map_large_record_(1.1GB),0,13,$[*].routes[*].legs[*].steps[*].polyline,436994539.4
google_map_large_record_(1.1GB),64,13,$[*].routes[*].legs[*].steps[*].polyline,168032564.4
google_map_large_record_(1.1GB),128,13,$[*].routes[*].legs[*].steps[*].polyline,2179244
google_map_large_record_(1.1GB),256,13,$[*].routes[*].legs[*].steps[*].polyline,1440412.8
google_map_large_record_(1.1GB),512,13,$[*].routes[*].legs[*].steps[*].polyline,1423625.8
google_map_large_record_(1.1GB),1024,13,$[*].routes[*].legs[*].steps[*].polyline,1419943
google_map_large_record_(1.1GB),2048,13,$[*].routes[*].legs[*].steps[*].polyline,0
google_map_large_record_(1.1GB),0,14,$[*].routes[*].legs[*].steps[*].polyline.points,444656916.6
google_map_large_record_(1.1GB),64,14,$[*].routes[*].legs[*].steps[*].polyline.points,174055446.8
google_map_large_record_(1.1GB),128,14,$[*].routes[*].legs[*].steps[*].polyline.points,2212085.8
google_map_large_record_(1.1GB),256,14,$[*].routes[*].legs[*].steps[*].polyline.points,1472340.2
google_map_large_record_(1.1GB),512,14,$[*].routes[*].legs[*].steps[*].polyline.points,1456054.2
google_map_large_record_(1.1GB),1024,14,$[*].routes[*].legs[*].steps[*].polyline.points,1452396
google_map_large_record_(1.1GB),2048,14,$[*].routes[*].legs[*].steps[*].polyline.points,0
google_map_large_record_(1.1GB),0,15,$[*].routes[*].legs[*]..lat,3359179.6
google_map_large_record_(1.1GB),64,15,$[*].routes[*].legs[*]..lat,2724664
google_map_large_record_(1.1GB),128,15,$[*].routes[*].legs[*]..lat,1897675.6
google_map_large_record_(1.1GB),256,15,$[*].routes[*].legs[*]..lat,1400498.4
google_map_large_record_(1.1GB),512,15,$[*].routes[*].legs[*]..lat,1385697
google_map_large_record_(1.1GB),1024,15,$[*].routes[*].legs[*]..lat,1382104.6
google_map_large_record_(1.1GB),2048,15,$[*].routes[*].legs[*]..lat,0
google_map_large_record_(1.1GB),0,16,$[*]..bounds,0
google_map_large_record_(1.1GB),64,16,$[*]..bounds,0
google_map_large_record_(1.1GB),128,16,$[*]..bounds,0
google_map_large_record_(1.1GB),256,16,$[*]..bounds,0
google_map_large_record_(1.1GB),512,16,$[*]..bounds,0
google_map_large_record_(1.1GB),1024,16,$[*]..bounds,0
google_map_large_record_(1.1GB),2048,16,$[*]..bounds,0
nspl_large_record_(1.2GB),0,0,$.meta.view.id,180886996.6
nspl_large_record_(1.2GB),64,0,$.meta.view.id,180886921
nspl_large_record_(1.2GB),128,0,$.meta.view.id,180886921
nspl_large_record_(1.2GB),256,0,$.meta.view.id,180886921
nspl_large_record_(1.2GB),512,0,$.meta.view.id,180886921
nspl_large_record_(1.2GB),1024,0,$.meta.view.id,180886921
nspl_large_record_(1.2GB),2048,0,$.meta.view.id,180886921
nspl_large_record_(1.2GB),0,1,$.data[0:100000][*],289520768.8
nspl_large_record_(1.2GB),64,1,$.data[0:100000][*],289520688.4
nspl_large_record_(1.2GB),128,1,$.data[0:100000][*],289520688.4
nspl_large_record_(1.2GB),256,1,$.data[0:100000][*],289520688.4
nspl_large_record_(1.2GB),512,1,$.data[0:100000][*],287800862.4
nspl_large_record_(1.2GB),1024,1,$.data[0:100000][*],9311.8
nspl_large_record_(1.2GB),2048,1,$.data[0:100000][*],9311.8
nspl_large_record_(1.2GB),0,2,$.data[0:200000][*],271985124.2
nspl_large_record_(1.2GB),64,2,$.data[0:200000][*],271985044.2
nspl_large_record_(1.2GB),128,2,$.data[0:200000][*],271985044.2
nspl_large_record_(1.2GB),256,2,$.data[0:200000][*],271985044.2
nspl_large_record_(1.2GB),512,2,$.data[0:200000][*],270366063.8
nspl_large_record_(1.2GB),1024,2,$.data[0:200000][*],9139.8
nspl_large_record_(1.2GB),2048,2,$.data[0:200000][*],9139.8
nspl_large_record_(1.2GB),0,3,$.data[0:300000][*],254523955
nspl_large_record_(1.2GB),64,3,$.data[0:300000][*],254523873.4
nspl_large_record_(1.2GB),128,3,$.data[0:300000][*],254523873.4
nspl_large_record_(1.2GB),256,3,$.data[0:300000][*],254523873.4
nspl_large_record_(1.2GB),512,3,$.data[0:300000][*],253010175
nspl_large_record_(1.2GB),1024,3,$.data[0:300000][*],9436.4
nspl_large_record_(1.2GB),2048,3,$.data[0:300000][*],9436.4
nspl_large_record_(1.2GB),0,4,$.data[0:400000][*],236937523.2
nspl_large_record_(1.2GB),64,4,$.data[0:400000][*],236937444.8
nspl_large_record_(1.2GB),128,4,$.data[0:400000][*],236937444.8
nspl_large_record_(1.2GB),256,4,$.data[0:400000][*],236937444.8
nspl_large_record_(1.2GB),512,4,$.data[0:400000][*],235526273.6
nspl_large_record_(1.2GB),1024,4,$.data[0:400000][*],9135.8
nspl_large_record_(1.2GB),2048,4,$.data[0:400000][*],9135.8
nspl_large_record_(1.2GB),0,5,$.data[0:500000][*],219588791.2
nspl_large_record_(1.2GB),64,5,$.data[0:500000][*],219588708.6
nspl_large_record_(1.2GB),128,5,$.data[0:500000][*],219588708.6
nspl_large_record_(1.2GB),256,5,$.data[0:500000][*],219588708.6
nspl_large_record_(1.2GB),512,5,$.data[0:500000][*],218274556
nspl_large_record_(1.2GB),1024,5,$.data[0:500000][*],8977.6
nspl_large_record_(1.2GB),2048,5,$.data[0:500000][*],8977.6
nspl_large_record_(1.2GB),0,6,$.data[0:600000][*],202009678.2
nspl_large_record_(1.2GB),64,6,$.data[0:600000][*],202009603.6
nspl_large_record_(1.2GB),128,6,$.data[0:600000][*],202009603.6
nspl_large_record_(1.2GB),256,6,$.data[0:600000][*],202009603.6
nspl_large_record_(1.2GB),512,6,$.data[0:600000][*],200804456.4
nspl_large_record_(1.2GB),1024,6,$.data[0:600000][*],9157
nspl_large_record_(1.2GB),2048,6,$.data[0:600000][*],9157
nspl_large_record_(1.2GB),0,7,$.data[0:700000][*],184521128.2
nspl_large_record_(1.2GB),64,7,$.data[0:700000][*],184521040.2
nspl_large_record_(1.2GB),128,7,$.data[0:700000][*],184521040.2
nspl_large_record_(1.2GB),256,7,$.data[0:700000][*],184521040.2
nspl_large_record_(1.2GB),512,7,$.data[0:700000][*],183414671.2
nspl_large_record_(1.2GB),1024,7,$.data[0:700000][*],9971.2
nspl_large_record_(1.2GB),2048,7,$.data[0:700000][*],9971.2
nspl_large_record_(1.2GB),0,8,$.data[0:800000][*],167022530
nspl_large_record_(1.2GB),64,8,$.data[0:800000][*],167022448.6
nspl_large_record_(1.2GB),128,8,$.data[0:800000][*],167022448.6
nspl_large_record_(1.2GB),256,8,$.data[0:800000][*],167022448.6
nspl_large_record_(1.2GB),512,8,$.data[0:800000][*],166022498.8
nspl_large_record_(1.2GB),1024,8,$.data[0:800000][*],9234.8
nspl_large_record_(1.2GB),2048,8,$.data[0:800000][*],9234.8
nspl_large_record_(1.2GB),0,9,$.data[0:900000][*],149551744.4
nspl_large_record_(1.2GB),64,9,$.data[0:900000][*],149551671
nspl_large_record_(1.2GB),128,9,$.data[0:900000][*],149551671
nspl_large_record_(1.2GB),256,9,$.data[0:900000][*],149551671
nspl_large_record_(1.2GB),512,9,$.data[0:900000][*],148656289.4
nspl_large_record_(1.2GB),1024,9,$.data[0:900000][*],9204.2
nspl_large_record_(1.2GB),2048,9,$.data[0:900000][*],9204.2
nspl_large_record_(1.2GB),0,10,$.data[0:1000000][*],132075821.4
nspl_large_record_(1.2GB),64,10,$.data[0:1000000][*],132075739.6
nspl_large_record_(1.2GB),128,10,$.data[0:1000000][*],132075739.6
nspl_large_record_(1.2GB),256,10,$.data[0:1000000][*],132075739.6
nspl_large_record_(1.2GB),512,10,$.data[0:1000000][*],131284485.2
nspl_large_record_(1.2GB),1024,10,$.data[0:1000000][*],9330.2
nspl_large_record_(1.2GB),2048,10,$.data[0:1000000][*],9330.2
nspl_large_record_(1.2GB),0,11,$.data[0:1100000][*],114611885.4
nspl_large_record_(1.2GB),64,11,$.data[0:1100000][*],114611798
nspl_large_record_(1.2GB),128,11,$.data[0:1100000][*],114611798
nspl_large_record_(1.2GB),256,11,$.data[0:1100000][*],114611798
nspl_large_record_(1.2GB),512,11,$.data[0:1100000][*],113923838.2
nspl_large_record_(1.2GB),1024,11,$.data[0:1100000][*],9239.6
nspl_large_record_(1.2GB),2048,11,$.data[0:1100000][*],9239.6
nspl_large_record_(1.2GB),0,12,$.data[0:1200000][*],97034511.6
